id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,reference_page,review_status,review_confidence,needs_review_reason,family_ja_raw,family_latin_raw,genus_ja_raw,genus_latin_raw,leaf_type_raw,leaf_complexity_raw,leaf_arrangement_raw,leaf_margin_raw,serration_raw,trait_label_terms_raw,trait_terms_raw
trait-candidate-0570,コバノミツパツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,613,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;全縁・鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0571,トウゴクミツバツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,614,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁・銅歯縁;落葉樹,落葉;不分裂葉;分裂葉;全縁
trait-candidate-0572,ダイセンミツバツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,615,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,全縁,鋸歯,不分裂葉;全縁・鋸歯線 落葉樹;全縁・鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0573,サイゴクミツバツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,616,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生 全縁 落葉樹;不分裂葉;不分裂葉 互生;全縁 落葉樹;全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁
trait-candidate-0574,オンツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,617,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,,,不分裂葉互生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生;束生
trait-candidate-0575,ヤマツツジ,,ツツジ科,Rhododendron,常緑;落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,618,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁落葉樹・半常緑樹;全縁;落葉樹・半常緑樹,常緑;落葉;半常緑;不分裂葉;分裂葉;互生;全縁
trait-candidate-0576,モチツツジ,,ツツジ科,Rhododendron,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,619,needs_review,high,scientific_name_to_be_filled_later,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,,不分裂葉;全縁半常緑樹;半常緑樹,常緑;半常緑;不分裂葉;分裂葉
trait-candidate-0577,ミヤマキリシマ,,ツツジ科,Rhododendron,常緑,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,620,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁半常緑樹;全縁;半常緑樹,常緑;半常緑;不分裂葉;分裂葉;互生;全縁
trait-candidate-0578,サツキ,,ツツジ科,Rhododendron,常緑;落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,621,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,,不分裂葉;半常緑樹,常緑;落葉;半常緑;不分裂葉;分裂葉
trait-candidate-0579,キシツツジ,,ツツジ科,Rhododendron,常緑,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,622,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁半常緑樹;全縁;半常緑樹,常緑;半常緑;不分裂葉;分裂葉;互生;全縁
trait-candidate-0580,ウンゼンツツジ,,ツツジ科,Rhododendron,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,623,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,,不分裂葉;半常緑樹,常緑;半常緑;不分裂葉;分裂葉
trait-candidate-0581,レンゲツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,624,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁
trait-candidate-0582,オオバツツジ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,625,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;束生
trait-candidate-0583,ムラサキヤシオ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,526,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉互生;不分裂葉;全縁・鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0584,アカヤシオ,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,627,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;束生
trait-candidate-0585,バイカツツジ,,ツツジ科,Rhododendron,常緑;落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,628|28,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;全縁・鋸歯縁;落葉樹・半常緑樹,常緑;落葉;半常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0586,ゲンカイツツジ,,ツツジ科,Rhododendron,常緑;落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,62|629,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,,,不分裂葉;互生;落葉樹;一互生糸;一互生;半常緑樹,常緑;落葉;半常緑;不分裂葉;分裂葉;互生
trait-candidate-0587,ウラジロヨウラク,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,530,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,互生,全縁,,不分裂葉;不分裂葉 互生;全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁
trait-candidate-0588,ウスギヨウラク,,ツツジ科,Rhododendron,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,631,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ツツジ属,Rhododendron,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉
trait-candidate-0589,ホツツジ,,ツツジ科,Elliottia,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,632,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ホツツジ属,Elliottia,,不分裂葉;分裂葉,互生,,,不分裂葉;不分裂葉互生;全縁落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0590,ネジキ,,ツツジ科,Lyonia,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,633,needs_review,medium,low_mean_recognition_confidence;scientific_name_to_be_filled_later,ツツジ科,Ericaceae,ネジキ属,Lyonia,,不分裂葉;分裂葉,互生,,,不分裂葉;一互生全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;波状;鋸歯
trait-candidate-0591,ドウダンツツジ,,ツツジ科,Enkianthus,,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,634,needs_review,high,scientific_name_to_be_filled_later,ツツジ科,Ericaceae,ドウダンツツジ属,Enkianthus,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁,不分裂葉;分裂葉;束生;鋸歯
trait-candidate-0592,ベニドウダン,,ツツジ科,Enkianthus,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,635,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ドウダンツツジ属,Enkianthus,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯緑落葉樹;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0593,サラサドウダン,,ツツジ科,Enkianthus,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,636,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ドウダンツツジ属,Enkianthus,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;切れ込み
trait-candidate-0594,アブラツツジ,,ツツジ科,Enkianthus,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,637,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ドウダンツツジ属,Enkianthus,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0595,ハナヒリノキ,,ツツジ科,Eubotryoides,落葉,広葉樹,単葉,互生,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,638,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ハナヒリノキ属,Eubotryoides,,不分裂葉;分裂葉,互生,全縁,鋸歯,不分裂葉 互生;不分裂葉;・鋸歯縁・全縁落葉樹;銅歯線・全縁;落葉樹,落葉;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0596,イワナンテン,,ツツジ科,Leucothoe,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,639,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,イワナンテン属,Leucothoe,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0597,スズランノキ,,ツツジ科,Zenobia/Oxydendrum,常緑;落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,640,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ゼノビア属,Zenobia/Oxydendrum,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,常緑;落葉;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0598,プルーベリ,,ツツジ科,Vaccinium,常緑;落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,641,needs_review,high,scientific_name_to_be_filled_later,ツツジ科,Ericaceae,スノキ属,Vaccinium,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;全縁・鋸歯縁;全縁・鋸歯緑落葉樹・半常緑樹;鋸歯縁,常緑;落葉;半常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0599,スノキ,,ツツジ科,Vaccinium,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,642,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,スノキ属,Vaccinium,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0600,ウスノキ,,ツツジ科,Vaccinium,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,643,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,スノキ属,Vaccinium,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0601,ナツハゼ,,ツツジ科,Vaccinium,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,644,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,スノキ属,Vaccinium,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉互生;不分裂葉;鋸歯縁・全縁落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0602,アラゲナツハゼ,,ツツジ科,Vaccinium,落葉,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,645,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,スノキ属,Vaccinium,,不分裂葉;分裂葉,互生,,,不分裂葉;互生;落葉樹,落葉;不分裂葉;分裂葉;互生
trait-candidate-0603,シャシャンボ,,ツツジ科,Vaccinium,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,646,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,スノキ属,Vaccinium,,不分裂葉;分裂葉,互生,,,不分裂葉 互生;不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0604,コケモモ,,ツツジ科,Vaccinium/Gaultheria,常緑,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,647,needs_review,high,scientific_name_to_be_filled_later,ツツジ科,Ericaceae,スノキ属,Vaccinium/Gaultheria,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯緑全縁;常緑樹;鈍鋸歯,常緑;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0605,ウメガサンウ,,ツツジ科,Chimaphila/Epigaea,常緑,広葉樹,単葉,互生;対生,鋸歯縁,あり,入力支援候補。公開前に要確認,648,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,ウメガサソウ属,Chimaphila/Epigaea,,不分裂葉;分裂葉,互生;対生,,鋸歯,不分裂葉;対生・百生;◆鋸歯緑常緑樹;常緑樹;不分裂葉 互生,常緑;不分裂葉;分裂葉;互生;対生;鋸歯
trait-candidate-0606,アセビ,,ツツジ科,Pleris,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,649,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,アセビ属,Pleris,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0607,イチゴノキ,,ツツジ科,Arbutus/Erica,常緑,針葉樹,単葉,輪生,,,入力支援候補。公開前に要確認,650,needs_review,high,scientific_name_excluded_from_public_candidate,ツツジ科,Ericaceae,イチゴノキ属,Arbutus/Erica,針状葉,不分裂葉;分裂葉,輪生,,,不分裂葉;常緑樹;不分裂葉・針状葉;不分裂葉・針状葉三輪生;三輪生,常緑;針状葉;不分裂葉;分裂葉;輪生;鋸歯
trait-candidate-0608,クロタキカズラ,,クロタキカズラ科,Hosiea/Eucommiaceae,,広葉樹,単葉,,,,入力支援候補。公開前に要確認,65|651,needs_review,high,scientific_name_excluded_from_public_candidate,クロタキカズラ科,Icacinaceae,クロタキカズラ属,Hosiea/Eucommiaceae,,不分裂葉;分裂葉,,,,不分裂葉,不分裂葉;分裂葉;鋸歯
trait-candidate-0609,アオキ,,アオキ科,Aucuba,常緑,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,552,needs_review,high,scientific_name_excluded_from_public_candidate,アオキ科,Garryaceae,アオキ属,Aucuba,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;→対生鋸歯緑常緑樹;常緑樹;鋸歯は小型,常緑;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0610,カギカズラ,,アカネ科,Uncaria,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,653,needs_review,high,scientific_name_to_be_filled_later,アカネ科,Rubiaceae,カギカズラ属,Uncaria,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;全縁
trait-candidate-0611,クチナシ,,アカネ科,Gardenia,常緑,広葉樹,単葉,対生;輪生,全縁,なし,入力支援候補。公開前に要確認,654,needs_review,high,scientific_name_excluded_from_public_candidate,アカネ科,Rubiaceae,クチナシ属,Gardenia,,不分裂葉;分裂葉,対生;輪生,全縁,,不分裂葉対生・三輪生全縁;不分裂葉;対生・三輪生全縁;対生・三輪生;全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;輪生;全縁
trait-candidate-0612,コクチナシ,,アカネ科,Gardenia/Adina,常緑,広葉樹,単葉,対生;輪生,,,入力支援候補。公開前に要確認,655,needs_review,high,scientific_name_excluded_from_public_candidate,アカネ科,Rubiaceae,クチナシ属,Gardenia/Adina,,不分裂葉;分裂葉,対生;輪生,,,不分裂葉;対生三輪生;常緑樹,常緑;不分裂葉;分裂葉;対生;輪生
trait-candidate-0613,ルリミノキ,,アカネ科,Lasianthus,常緑,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,556,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,アカネ科,Rublaceae,ルリミノキ属,Lasianthus,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;全縁常緑樹,常緑;不分裂葉;分裂葉;対生
trait-candidate-0614,ミサオノキ,,アカネ科,Aidia,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,65|657,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,アカネ科,Rubiaceae,ミサオノキ属,Aidia,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉
trait-candidate-0615,アリドオシ,,アカネ科,Damnacanthus,常緑,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,658,needs_review,high,scientific_name_excluded_from_public_candidate,アカネ科,Rubiaceae,アリドオシ属,Damnacanthus,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁
trait-candidate-0616,ジュズネノキ,,アカネ科,Damnacanthus,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,659,needs_review,high,scientific_name_excluded_from_public_candidate,アカネ科,Rubiaceae,アリドオシ属,Damnacanthus,,不分裂葉;分裂葉,,,,不分裂葉;金 常緑樹;常緑樹,常緑;不分裂葉;分裂葉
trait-candidate-0617,ハクチョウゲ,,アカネ科,Serissa/Paederia,常緑;落葉,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,660,needs_review,high,scientific_name_excluded_from_public_candidate,アカネ科,Rubiaceae,ハクチョウゲ属,Serissa/Paederia,,不分裂葉;分裂葉,対生,全縁,,不分裂葉;全縁常緑樹;全縁;常緑樹;対生;落葉樹,常緑;落葉;不分裂葉;分裂葉;対生;全縁
trait-candidate-0618,シチョウゲ,,アカネ科,Leptodermis/Mussaenda,常緑;落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,661,needs_review,high,scientific_name_excluded_from_public_candidate,アカネ科,Rublaceae,シチョウゲ属,Leptodermis/Mussaenda,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;落葉樹,常緑;落葉;広葉;不分裂葉;分裂葉;全縁
trait-candidate-0619,ホウライカズラ,,マチン科,Gardneria,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,662,needs_review,high,scientific_name_excluded_from_public_candidate,マチン科,Loganiaceae,ホウライカズラ属,Gardneria,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;全縁
trait-candidate-0620,カロライナジャスミン,,ゲルセミウム科,Gelsemium/Apocymaceae,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,665|663,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,グルセミウム科,Gelsemiaceae,グルセミウム属,Gelsemium/Apocymaceae,,,,,,常緑樹,常緑
trait-candidate-0621,テイカカズラ,,キョウチクトウ科,Trachelospermum,常緑,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,664,needs_review,high,scientific_name_excluded_from_public_candidate,キョウチクトウ科,Apocynaceae,テイカカズラ属,Trachelospermum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁
trait-candidate-0622,キジョラン,,キョウチクトウ科,Marsdenia/Jasminanthes,常緑,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,665,needs_review,high,scientific_name_excluded_from_public_candidate,キョウチクトウ科,Apocynaceae,キジョラン属,Marsdenia/Jasminanthes,,不分裂葉;分裂葉,対生,,,不分裂葉;★対生;全縁常緑樹;常緑樹,常緑;不分裂葉;分裂葉;対生
trait-candidate-0623,キョウチクトウ,,キョウチクトウ科,Nerium,常緑,広葉樹,単葉,対生;輪生,全縁,なし,入力支援候補。公開前に要確認,666,needs_review,high,scientific_name_excluded_from_public_candidate,キョウチクトウ科,Apocynaceae,キョウチクトウ属,Nerium,,不分裂葉;分裂葉,対生;輪生,全縁,,不分裂葉三輪生・対生全縁;不分裂葉;三輪生・対生;全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;輪生;全縁
trait-candidate-0624,チシャノキ,,ムラサキ科,Ehretia,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,667,needs_review,high,scientific_name_excluded_from_public_candidate,ムラサキ科,Boraginaceae,チシャノキ属,Ehretia,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0625,マルバチシャノキ,,ムラサキ科,Ehretia,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,668,needs_review,high,scientific_name_excluded_from_public_candidate,ムラサキ科,Boraginaceae,チシャノキ属,Ehretia,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;不分裂葉 互生;鋸歯綿;落葉樹,落葉;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0626,エンジェルストランペット,,ナス科,Brugmansia,常緑;落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,669,needs_review,high,scientific_name_excluded_from_public_candidate,ナス科,Solanaceae,キダチチョウセンアサガオ属,Brugmansia,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;全縁常緑樹・落葉樹;常緑樹・落葉樹,常緑;落葉;不分裂葉;分裂葉;全縁
trait-candidate-0627,ニオイバンマツリ,,ナス科,Brunfelsia/Lycium,常緑;落葉,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,670|70,needs_review,high,scientific_name_excluded_from_public_candidate,ナス科,Solanaceae,パンマツリ属,Brunfelsia/Lycium,,不分裂葉;分裂葉,互生,全縁,,不分裂葉 互生;不分裂葉;全縁;常緑樹;落葉樹,常緑;落葉;半常緑;不分裂葉;分裂葉;互生;束生;全縁
trait-candidate-0628,タマサンゴ,,ナス科,Solanum,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,671,needs_review,high,scientific_name_excluded_from_public_candidate,ナス科,Solanaceae,ナス属,Solanum,,不分裂葉;分裂葉,互生,,,不分裂葉;「互生;常緑樹;表×1(分裂葉),常緑;不分裂葉;分裂葉;互生
trait-candidate-0629,ヤチダモ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,572,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,,,鋸歯,羽状複葉;鋸歯縁落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
trait-candidate-0630,シオジ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,675|673,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,,,鋸歯,羽状複葉;鋸歯縁落葉樹;鋸歯緑落葉樹;落葉樹,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0631,トネリコ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,対生,,,入力支援候補。公開前に要確認,674,needs_review,high,scientific_name_to_be_filled_later,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,対生,,,羽状複葉対生;羽状複葉;落葉樹,落葉;羽状複葉;複葉;対生
trait-candidate-0632,ヤマトアオダモ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,67|675,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,対生,,鋸歯,羽状複葉;対生;鋸歯縁;落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
trait-candidate-0633,アオダモ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,676,needs_review,high,scientific_name_to_be_filled_later,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,対生,,鋸歯,羽状複葉対生;羽状複葉;鋸歯緑落葉樹;落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
trait-candidate-0634,マルパアオダモ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,677,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0635,ミヤマアオダモ,,モクセイ科,Fraxinus,落葉,広葉樹,羽状複葉,,,,入力支援候補。公開前に要確認,678,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,,,,羽状複葉;落葉樹,落葉;羽状複葉;複葉;鋸歯
trait-candidate-0636,シマトネリコ,,モクセイ科,Fraxinus,常緑,広葉樹,羽状複葉,,全縁,なし,入力支援候補。公開前に要確認,679,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,トネリコ属,Fraxinus,,羽状複葉;複葉,,全縁,,羽状複葉;全縁 常緑樹;常緑樹,常緑;羽状複葉;複葉;互生;全縁;鋸歯
trait-candidate-0637,ハゴロモジャスミン,,モクセイ科,Jasminum,常緑,広葉樹,羽状複葉,,全縁,なし,入力支援候補。公開前に要確認,680,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,ソケイ属,Jasminum,,羽状複葉;複葉,,全縁,,羽状複葉;全縁;常緑樹,常緑;半常緑;羽状複葉;複葉;互生;対生;全縁
